img,true_label,predicted_class,x,y,r_attack,g_attack,b_attack,r_original,g_original,b_original
a_6570.png,8,1,21,9,116,167,240,32,44,48
a_6571.png,3,1,14,14,243,241,253,77,70,70
a_6572.png,1,0,26,21,21,46,185,129,195,171
a_6573.png,2,0,18,6,19,0,4,215,200,201
a_6574.png,6,0,8,26,135,204,236,23,36,22
a_6575.png,8,0,21,12,83,11,90,240,243,250
a_6576.png,7,9,25,17,44,0,177,195,200,211
a_6577.png,8,1,10,7,26,13,43,197,196,192
a_6578.png,8,0,9,12,13,1,7,138,171,235
a_6579.png,8,0,16,8,0,0,48,200,221,247
a_6580.png,8,9,28,4,0,0,17,193,203,206
a_6581.png,8,0,6,17,29,0,90,222,249,250
a_6582.png,2,0,14,20,7,147,1,207,226,230
a_6583.png,0,8,10,19,11,0,255,186,207,222
a_6584.png,8,0,12,23,20,24,42,236,237,243
a_6585.png,8,0,10,3,43,79,203,139,201,220
a_6586.png,0,9,26,5,0,49,115,178,176,170
a_6587.png,2,0,22,20,156,34,3,127,165,249
a_6588.png,5,3,26,26,0,15,76,255,255,255
a_6589.png,8,1,19,21,214,232,171,74,75,75
a_6590.png,7,5,16,25,18,89,23,213,199,199
a_6591.png,7,9,25,9,14,28,6,236,228,223
a_6592.png,3,9,18,22,77,3,2,185,185,185
a_6593.png,6,0,11,2,30,0,0,248,249,243
a_6594.png,5,9,24,21,8,0,236,168,178,128
a_6595.png,1,0,15,24,238,225,219,15,33,32
a_6596.png,5,7,3,22,0,2,15,215,228,241
a_6597.png,8,1,19,5,0,4,0,108,144,181
a_6598.png,1,9,9,14,252,217,199,1,14,13
a_6599.png,6,5,7,15,246,204,255,125,97,111
a_6600.png,9,0,4,21,0,0,255,239,255,255
a_6601.png,7,1,20,21,50,20,13,233,232,224
a_6602.png,8,0,26,19,22,16,4,219,202,192
a_6603.png,0,1,2,9,255,255,255,88,68,69
a_6604.png,8,0,22,18,177,255,225,78,52,37
a_6605.png,8,9,16,15,101,0,255,238,238,228
a_6606.png,9,1,6,9,0,49,46,197,206,207
a_6607.png,3,1,4,19,128,56,13,235,221,233
a_6608.png,0,8,10,19,248,231,114,113,110,116
a_6609.png,6,9,25,27,200,255,253,68,73,71
a_6610.png,0,2,7,8,62,51,0,211,222,232
a_6611.png,8,0,21,10,255,213,255,71,87,81
a_6612.png,3,0,11,25,184,7,0,219,220,221
a_6613.png,1,0,30,22,226,204,137,46,26,25
a_6614.png,2,5,22,5,0,4,135,124,138,91
a_6615.png,1,9,14,21,103,6,104,134,201,215
a_6616.png,0,1,22,24,5,8,125,177,178,197
a_6617.png,9,1,17,24,0,216,4,248,247,252
a_6618.png,8,1,23,19,202,255,81,11,14,16
a_6619.png,4,3,18,4,13,20,47,218,217,223
a_6620.png,3,5,14,12,18,5,52,234,227,203
a_6621.png,2,6,26,19,7,6,24,220,243,230
a_6622.png,5,9,26,4,8,14,7,172,200,174
a_6623.png,0,9,23,3,255,185,254,90,88,84
a_6624.png,8,1,26,6,3,52,61,192,168,145
a_6625.png,0,8,7,9,72,48,25,255,255,255
a_6626.png,9,1,13,9,19,51,164,232,213,210
a_6627.png,9,1,4,21,2,1,17,187,225,244
a_6628.png,2,1,7,21,0,27,48,192,210,186
a_6629.png,5,3,2,7,103,46,82,218,221,221
a_6630.png,8,0,18,11,238,244,250,5,0,0
a_6631.png,2,1,11,22,135,248,253,135,121,149
a_6632.png,8,0,18,20,31,12,15,232,249,252
a_6633.png,5,9,5,18,161,2,9,245,246,249
a_6634.png,2,1,25,18,114,250,255,106,104,84
a_6635.png,9,1,2,2,6,0,16,241,238,244
a_6636.png,2,1,12,16,0,0,205,203,197,170
a_6637.png,7,0,5,17,99,238,162,84,81,83
a_6638.png,8,9,4,17,237,237,251,20,66,144
a_6639.png,3,0,9,16,21,0,29,224,230,239
a_6640.png,8,9,27,18,48,47,5,230,238,246
a_6641.png,8,1,17,14,255,255,43,16,17,29
a_6642.png,9,1,22,19,22,153,22,221,212,211
a_6643.png,7,1,21,4,97,0,25,248,239,227
a_6644.png,9,1,16,29,50,33,3,188,226,242
a_6645.png,2,0,21,10,69,15,72,191,223,237
a_6646.png,2,9,18,9,105,36,112,231,230,235
a_6647.png,0,2,5,8,7,22,102,253,253,253
a_6648.png,0,8,10,18,59,1,137,239,236,224
a_6649.png,0,1,17,13,253,142,154,113,124,123
a_6650.png,8,0,14,9,4,56,11,216,208,218
a_6651.png,8,0,27,19,255,191,199,37,52,48
a_6652.png,6,7,2,10,63,28,39,241,228,229
a_6653.png,6,1,16,17,40,53,139,245,243,197
a_6654.png,5,7,14,3,0,85,0,196,202,181
a_6655.png,6,1,15,28,36,3,53,253,252,252
a_6656.png,6,1,10,18,23,3,31,178,178,183
a_6657.png,4,0,13,4,7,0,107,223,228,236
a_6658.png,5,1,18,11,2,4,234,255,255,255
a_6659.png,9,0,3,12,33,55,21,238,244,245
a_6660.png,1,9,25,3,0,0,81,193,180,168
a_6661.png,6,1,11,15,46,255,255,122,87,71
a_6662.png,2,0,8,21,83,13,47,179,246,236
a_6663.png,2,5,23,12,9,26,12,136,164,194
a_6664.png,0,1,16,28,62,61,146,179,184,96
a_6665.png,7,0,16,11,16,81,215,255,255,255
a_6666.png,1,9,20,10,167,170,250,143,22,29
a_6667.png,9,1,5,22,79,241,252,67,60,87
a_6668.png,7,0,2,12,212,22,41,249,250,247
a_6669.png,9,1,12,24,21,30,28,201,203,217
a_6670.png,8,0,19,14,244,190,214,81,66,88
a_6671.png,2,1,28,24,4,8,0,151,148,104
a_6672.png,6,8,10,16,42,117,0,212,200,189
a_6673.png,5,1,18,23,0,6,17,234,239,245
a_6674.png,9,1,2,4,255,255,255,97,160,207
a_6675.png,9,1,4,10,0,0,103,199,199,198
a_6676.png,9,1,7,5,15,4,9,211,217,226
a_6677.png,9,8,11,20,38,14,141,225,235,233
a_6678.png,1,9,21,23,116,64,7,103,144,186
a_6679.png,5,7,5,8,164,254,252,80,71,59
a_6680.png,1,9,17,20,27,75,93,237,237,236
a_6681.png,6,9,29,17,32,13,158,251,251,229
a_6682.png,3,0,27,9,6,132,110,223,240,239
a_6683.png,0,2,8,8,234,213,227,46,49,110
a_6684.png,9,1,10,12,77,130,58,179,178,187
a_6685.png,7,1,24,14,79,46,98,196,212,148
a_6686.png,3,9,9,28,42,63,42,200,215,219
a_6687.png,8,0,8,16,5,33,1,241,250,244
a_6688.png,9,0,8,27,75,75,8,164,172,186
a_6689.png,0,1,20,25,251,112,245,78,19,21
a_6690.png,7,1,24,8,38,9,16,230,229,232
a_6691.png,5,0,8,16,130,0,126,243,245,242
a_6692.png,7,1,18,27,255,212,255,81,63,30
a_6693.png,5,9,29,22,153,231,255,179,134,72
a_6694.png,2,7,6,19,0,56,110,154,171,206
a_6695.png,1,9,28,6,5,0,28,204,180,178
a_6696.png,6,5,23,4,0,0,85,197,174,171
a_6697.png,1,0,8,26,104,82,86,201,185,182
a_6698.png,0,9,6,11,31,28,13,255,255,255
a_6699.png,0,3,2,14,26,6,17,171,202,229
a_6700.png,0,1,6,11,14,14,6,248,251,250
a_6701.png,8,1,26,8,114,6,84,255,255,255
a_6702.png,7,1,2,28,0,0,185,219,226,246
a_6703.png,7,5,5,4,0,18,101,237,236,236
a_6704.png,2,1,10,20,15,78,73,218,188,181
a_6705.png,5,0,6,17,126,59,23,253,255,248
a_6706.png,0,6,26,9,94,244,255,25,46,57
a_6707.png,5,3,27,20,217,254,255,34,29,36
a_6708.png,5,0,21,8,31,3,178,239,245,251
a_6709.png,9,1,7,14,245,245,224,21,43,56
a_6710.png,8,0,29,7,246,244,204,54,47,35
a_6711.png,9,1,13,8,155,238,247,42,60,77
a_6712.png,0,1,14,4,0,146,113,221,218,213
a_6713.png,0,2,5,20,0,37,99,161,144,120
a_6714.png,4,9,26,23,34,0,124,216,206,190
a_6715.png,9,1,1,23,35,1,55,161,179,170
a_6716.png,4,0,14,2,67,0,188,208,198,191
a_6717.png,8,0,6,14,29,12,4,233,252,253
a_6718.png,4,5,18,18,81,104,56,255,255,255
a_6719.png,4,5,10,19,9,8,27,140,155,160
a_6720.png,1,9,14,25,0,0,0,194,203,212
a_6721.png,9,0,27,8,32,58,178,253,253,252
a_6722.png,3,0,14,13,43,24,44,232,220,219
a_6723.png,0,9,26,27,3,25,3,194,183,152
a_6724.png,0,4,22,28,0,3,48,171,196,207
a_6725.png,8,9,6,19,13,41,36,245,246,242
a_6726.png,5,2,6,4,0,54,255,211,222,136
a_6727.png,0,2,6,4,32,0,0,184,196,188
a_6728.png,5,3,16,17,25,9,5,255,254,255
a_6729.png,1,9,21,13,211,224,238,54,51,65
a_6730.png,6,5,27,8,148,163,36,255,255,255
a_6731.png,1,9,17,5,223,62,245,21,29,10
a_6732.png,2,0,28,17,112,16,17,173,197,239
a_6733.png,0,8,15,1,1,14,0,249,252,253
a_6734.png,0,9,25,14,37,7,49,220,224,221
a_6735.png,2,1,7,16,255,252,255,62,56,58
a_6736.png,5,3,24,21,0,63,0,185,153,119
a_6737.png,4,0,16,21,0,0,130,185,205,190
a_6738.png,2,8,11,22,58,55,0,250,250,246
a_6739.png,3,1,12,24,10,109,37,218,211,203
a_6740.png,4,9,4,18,101,26,22,209,194,163
a_6741.png,0,1,5,22,255,241,255,125,121,141
a_6742.png,0,9,29,21,148,255,233,52,54,50
a_6743.png,0,1,18,6,1,19,21,218,225,236
a_6744.png,3,5,11,25,30,28,39,141,155,143
a_6745.png,8,0,20,15,0,88,0,123,132,168
a_6746.png,6,1,23,24,0,26,0,171,177,175
a_6747.png,8,0,23,16,24,30,63,210,215,212
a_6748.png,6,3,29,27,10,13,169,255,255,255
a_6749.png,6,2,5,19,228,191,246,59,42,37
a_6750.png,6,3,13,18,10,21,55,177,181,161
a_6751.png,0,1,4,15,0,255,16,200,217,230
a_6752.png,7,9,23,19,0,0,14,208,200,179
a_6753.png,0,1,22,8,1,0,157,130,153,173
a_6754.png,8,1,18,14,251,236,250,3,6,7
a_6755.png,7,9,26,18,45,8,5,177,238,165
a_6756.png,3,5,16,13,40,14,74,247,222,192
a_6757.png,0,8,7,6,71,11,0,195,232,243
a_6758.png,0,1,21,14,234,166,216,18,23,31
a_6759.png,5,0,12,23,255,109,255,5,7,3
a_6760.png,9,1,16,14,2,26,6,142,153,147
a_6761.png,8,1,6,12,44,47,70,227,240,244
a_6762.png,3,9,26,25,74,0,0,246,246,246
a_6763.png,8,0,8,26,13,7,90,162,206,226
a_6764.png,2,0,12,14,0,0,13,191,185,171
a_6765.png,7,0,24,15,26,0,83,208,202,91
a_6766.png,3,9,27,18,86,37,27,207,188,164
a_6767.png,9,1,7,15,230,226,234,16,18,37
a_6768.png,0,1,11,10,0,133,0,233,232,235
a_6769.png,3,8,20,18,37,1,200,242,245,248
a_6770.png,8,0,13,5,255,255,188,76,115,163
a_6771.png,5,0,20,13,55,0,223,234,234,231
a_6772.png,9,1,16,9,36,9,29,179,180,176
a_6773.png,8,0,9,12,26,0,100,233,235,237
a_6774.png,0,1,6,21,9,31,49,153,159,162
a_6775.png,6,9,6,25,0,0,73,160,151,153
a_6776.png,5,7,26,14,12,28,21,249,244,242
a_6777.png,8,1,23,23,255,255,255,22,25,72
a_6778.png,0,1,17,4,4,68,65,193,237,235
a_6779.png,9,1,10,13,57,255,255,66,86,99
a_6780.png,3,9,17,25,56,53,161,223,181,171
a_6781.png,7,9,4,25,154,255,255,22,22,17
a_6782.png,5,9,27,7,0,0,7,165,168,179
a_6783.png,8,0,14,5,85,0,23,147,200,230
a_6784.png,1,0,26,12,235,196,250,32,42,47
a_6785.png,0,9,28,25,20,27,16,162,152,144
a_6786.png,9,1,10,22,18,12,13,166,164,181
a_6787.png,3,5,6,11,0,0,89,228,235,238
a_6788.png,8,9,25,12,20,0,44,158,189,208
a_6789.png,3,1,21,24,0,133,106,247,253,252
a_6790.png,7,1,24,13,0,14,0,223,217,149
a_6791.png,6,1,21,20,255,83,248,19,24,2
a_6792.png,8,0,24,20,255,255,216,109,130,123
a_6793.png,3,6,4,10,36,159,81,255,240,224
a_6794.png,7,0,9,18,8,0,15,214,211,204
a_6795.png,2,0,28,4,17,63,75,192,200,198
a_6796.png,5,2,20,6,3,9,143,202,202,195
a_6797.png,7,1,29,21,60,66,155,244,249,250
a_6798.png,2,7,15,18,223,70,219,255,255,252
a_6799.png,8,1,28,16,19,8,55,206,206,206
a_6800.png,0,1,6,8,10,90,59,247,250,249
a_6801.png,5,1,24,21,25,18,28,210,219,220
a_6802.png,0,2,18,27,0,0,76,224,232,232
a_6803.png,0,1,6,19,98,5,17,246,234,228
a_6804.png,8,1,10,5,95,65,82,247,248,253
a_6805.png,8,9,22,12,83,9,39,161,170,177
a_6806.png,2,5,13,17,157,254,255,95,95,49
a_6807.png,0,1,2,9,0,41,93,244,244,246
a_6808.png,9,1,2,5,254,248,253,67,58,47
a_6809.png,4,7,14,5,30,27,7,242,223,201
a_6810.png,3,5,9,23,246,255,255,22,15,18
a_6811.png,0,1,17,17,23,47,5,218,218,220
a_6812.png,8,9,18,18,43,0,0,133,130,125
a_6813.png,8,0,18,20,28,5,14,177,184,183
a_6814.png,0,2,8,22,0,146,0,212,213,211
a_6815.png,8,0,23,16,251,198,215,31,25,36
a_6816.png,8,0,12,8,62,9,0,175,192,205
a_6817.png,7,0,16,13,32,148,3,255,255,255
a_6818.png,5,9,16,19,15,100,5,233,240,250
a_6819.png,5,0,15,3,30,0,105,255,255,255
a_6820.png,5,1,21,16,8,50,136,199,194,187
a_6821.png,2,7,15,3,52,0,101,237,240,241
a_6822.png,5,0,21,23,17,119,19,224,199,192
a_6823.png,8,0,6,18,64,41,54,216,207,199
a_6824.png,3,1,11,13,61,0,44,242,233,223
a_6825.png,9,1,8,11,55,9,48,148,202,236
a_6826.png,5,7,25,5,13,4,3,171,167,170
a_6827.png,1,9,8,20,228,5,194,24,40,29
a_6828.png,0,2,18,27,222,203,236,27,43,80
a_6829.png,3,8,16,11,15,22,75,239,214,167
a_6830.png,8,1,20,20,197,49,255,31,39,36
a_6831.png,5,3,21,3,35,162,12,240,240,241
a_6832.png,2,8,24,5,88,27,255,246,235,225
a_6833.png,8,1,23,16,2,6,35,231,219,216
a_6834.png,9,1,14,7,60,111,70,216,206,209
a_6835.png,5,1,2,15,0,59,160,240,240,236
a_6836.png,8,1,23,14,0,28,63,206,186,145
a_6837.png,1,8,6,18,31,24,93,160,177,194
a_6838.png,3,1,7,11,12,4,115,205,196,200
a_6839.png,5,1,13,23,46,86,167,242,244,246
a_6840.png,1,0,21,5,178,255,189,14,16,14
a_6841.png,2,0,18,21,0,41,163,143,157,161
a_6842.png,8,0,23,23,0,17,178,181,229,212
a_6843.png,8,0,26,16,255,176,255,28,37,48
a_6844.png,5,8,18,13,13,32,202,238,233,231
a_6845.png,7,9,23,16,57,32,113,235,232,212
a_6846.png,8,9,24,20,227,173,238,30,31,60
a_6847.png,1,0,29,22,218,238,218,39,27,33
a_6848.png,5,1,19,12,255,0,7,233,218,209
a_6849.png,9,1,2,3,84,26,49,253,253,253
a_6850.png,0,1,5,7,1,62,17,176,189,210
a_6851.png,6,4,13,16,4,6,8,168,166,159
a_6852.png,3,1,18,14,245,225,255,59,15,16
a_6853.png,9,1,6,16,217,250,205,23,23,32
a_6854.png,8,9,25,21,255,232,168,23,3,25
a_6855.png,6,7,28,7,3,83,61,210,179,140
a_6856.png,8,9,10,18,158,16,36,238,247,239
a_6857.png,0,8,3,15,76,20,3,180,238,237
a_6858.png,1,9,22,7,233,237,175,114,55,62
a_6859.png,0,1,7,10,77,80,72,176,181,183
a_6860.png,3,1,2,17,49,34,0,232,229,226
a_6861.png,0,8,1,12,65,0,6,172,216,237
a_6862.png,2,3,28,24,2,2,17,197,204,193
a_6863.png,1,9,17,11,10,64,17,252,7,22
a_6864.png,1,0,25,16,115,0,80,213,172,130
a_6865.png,9,0,6,8,26,12,8,251,252,251
a_6866.png,6,2,27,3,184,18,11,252,252,253
a_6867.png,0,1,8,13,17,160,7,205,206,205
a_6868.png,8,0,6,23,0,13,56,245,250,248
a_6869.png,0,1,28,26,254,240,235,129,128,129
a_6870.png,0,9,23,29,157,27,111,217,216,215
a_6871.png,2,0,8,20,37,33,0,103,151,233
a_6872.png,2,0,21,7,0,19,75,187,237,241
a_6873.png,3,9,18,5,191,167,239,3,4,3
a_6874.png,7,9,27,18,188,250,227,95,107,99
a_6875.png,1,9,26,26,235,255,240,28,36,49
a_6876.png,0,8,7,13,17,27,31,158,160,186
a_6877.png,8,0,8,14,153,23,37,183,234,246
a_6878.png,8,1,22,9,255,148,255,85,84,92
a_6879.png,1,8,23,27,0,29,37,139,153,138
a_6880.png,5,6,16,27,133,42,46,253,251,255
a_6881.png,8,1,15,13,7,15,121,152,145,152
a_6882.png,6,0,22,30,255,255,255,100,169,77
a_6883.png,3,9,15,10,216,245,244,61,48,38
a_6884.png,8,0,26,21,243,241,254,17,67,99
a_6885.png,2,5,21,6,197,21,53,218,218,175
a_6886.png,5,3,8,16,16,30,0,222,216,209
a_6887.png,0,1,8,14,249,227,202,160,141,73
a_6888.png,6,5,26,20,110,8,17,208,228,234
a_6889.png,5,9,3,19,71,0,34,252,252,252
a_6890.png,8,0,15,25,54,14,49,207,218,199
a_6891.png,9,0,29,2,3,9,26,195,193,161
a_6892.png,0,1,6,18,0,67,17,215,202,187
a_6893.png,8,9,28,5,22,23,3,184,168,146
a_6894.png,2,0,9,20,57,0,0,154,220,252
a_6895.png,2,1,4,19,255,255,251,82,79,103
a_6896.png,5,3,17,17,15,38,12,166,170,171
a_6897.png,6,1,27,7,45,13,20,230,95,38
a_6898.png,2,1,23,26,4,0,37,218,217,211
a_6899.png,1,9,18,20,37,86,76,218,191,162
a_6900.png,9,1,7,6,0,3,53,255,255,255
a_6901.png,0,1,6,11,6,0,0,167,182,192
a_6902.png,7,9,20,16,24,6,80,180,177,143
a_6903.png,8,0,26,19,14,82,78,106,107,121
a_6904.png,5,3,22,9,0,0,27,209,210,196
a_6905.png,4,2,30,24,9,124,0,165,192,187
a_6906.png,8,1,24,9,66,0,193,189,195,231
a_6907.png,3,5,23,12,43,56,89,242,247,250
a_6908.png,7,9,23,5,12,82,233,138,116,92
a_6909.png,3,5,13,12,4,18,246,220,207,197
a_6910.png,5,7,20,21,0,0,25,220,216,222
a_6911.png,8,0,12,7,0,0,81,246,246,251
a_6912.png,9,1,12,24,151,193,212,115,106,88
a_6913.png,2,0,18,23,29,30,0,237,240,239
a_6914.png,8,0,18,10,83,40,148,238,222,223
a_6915.png,0,1,24,29,23,40,71,65,198,249
a_6916.png,0,1,18,11,143,126,255,100,108,71
a_6917.png,8,0,22,20,246,242,244,39,45,81
a_6918.png,7,5,15,20,240,216,234,6,8,30
a_6919.png,0,8,25,30,214,227,243,27,25,34
a_6920.png,5,9,5,23,184,0,51,234,209,187
a_6921.png,8,0,21,22,76,249,131,85,98,110
a_6922.png,5,7,3,17,247,183,165,19,20,22
a_6923.png,1,9,14,6,19,3,71,252,113,183
a_6924.png,8,1,23,16,1,26,45,169,184,180
a_6925.png,2,0,7,21,2,7,111,170,194,137
a_6926.png,0,1,7,6,0,4,8,221,195,214
a_6927.png,6,1,11,22,193,142,246,55,33,21
a_6928.png,6,9,6,23,71,6,15,233,229,222
a_6929.png,2,1,19,15,72,0,142,213,225,209
a_6930.png,8,1,10,6,62,46,169,113,188,241
a_6931.png,7,0,24,18,62,16,0,150,159,219
a_6932.png,0,9,28,24,254,252,248,92,127,147
a_6933.png,2,0,13,25,11,22,2,150,221,244
a_6934.png,8,1,23,22,99,0,237,223,220,218
a_6935.png,0,1,27,10,17,8,76,242,240,224
a_6936.png,8,1,28,8,90,29,53,209,228,208
a_6937.png,1,9,22,21,255,200,255,25,25,16
a_6938.png,8,0,4,22,0,244,19,245,250,251
a_6939.png,8,0,26,18,8,2,32,149,154,143
a_6940.png,8,1,21,12,65,86,47,223,224,237
a_6941.png,1,9,25,7,219,195,248,103,32,19
a_6942.png,1,9,11,11,246,41,249,21,24,26
a_6943.png,6,0,8,22,0,255,255,96,90,79
a_6944.png,5,0,10,13,0,49,1,178,180,169
a_6945.png,6,1,23,19,254,229,249,32,26,19
a_6946.png,1,0,10,26,94,0,0,231,229,232
a_6947.png,5,0,12,13,42,47,198,242,223,208
a_6948.png,9,1,7,5,244,255,225,44,73,141
a_6949.png,3,5,14,19,56,0,0,211,210,194
a_6950.png,8,0,30,21,15,72,48,244,243,248
a_6951.png,7,1,9,28,195,105,47,242,239,241
a_6952.png,9,1,14,11,252,234,247,39,30,44
a_6953.png,6,5,20,5,41,0,0,227,221,203
a_6954.png,1,9,23,4,41,187,101,224,225,219
a_6955.png,6,1,18,16,103,8,23,201,191,196
a_6956.png,2,0,10,3,33,34,134,219,237,240
a_6957.png,1,2,30,10,244,129,141,84,84,96
a_6958.png,0,1,14,20,9,0,223,238,246,236
a_6959.png,8,1,25,19,45,55,140,220,159,144
a_6960.png,6,3,10,14,7,41,216,199,189,180
a_6961.png,3,9,19,1,0,47,121,204,201,201
a_6962.png,0,1,22,9,234,183,255,119,127,104
a_6963.png,0,2,29,16,0,52,0,234,239,231
a_6964.png,5,3,29,9,200,255,255,104,125,166
a_6965.png,9,1,16,8,113,115,0,195,195,195
a_6966.png,2,1,18,18,132,242,255,10,9,15
a_6967.png,9,1,9,17,149,187,250,27,13,24
a_6968.png,8,1,19,25,150,27,240,11,12,19
a_6969.png,9,1,5,16,100,36,0,160,169,174
a_6970.png,3,5,1,30,39,255,0,255,255,255
a_6971.png,1,9,26,7,13,6,2,200,177,160
a_6972.png,2,4,4,13,20,75,108,237,236,235
a_6973.png,8,0,26,7,216,210,244,83,101,111
a_6974.png,7,0,15,29,65,30,12,221,239,240
a_6975.png,9,1,30,3,13,0,191,248,246,249
a_6976.png,3,7,12,3,34,43,36,223,208,205
a_6977.png,8,0,11,30,255,255,255,21,7,4
a_6978.png,2,0,6,4,45,0,7,151,203,244
a_6979.png,0,8,12,19,0,0,39,227,224,223
a_6980.png,9,0,14,23,15,3,37,172,182,182
a_6981.png,0,8,9,16,183,0,48,243,243,243
a_6982.png,2,0,13,24,25,58,140,213,216,162
a_6983.png,5,1,5,8,154,27,106,185,198,233
a_6984.png,0,1,26,18,154,190,208,9,4,15
a_6985.png,0,1,6,9,17,43,79,129,157,181
a_6986.png,1,9,23,7,208,200,217,18,14,15
a_6987.png,3,7,16,3,96,74,7,255,255,255
a_6988.png,6,1,2,16,2,18,3,183,219,246
a_6989.png,8,1,6,14,35,24,22,247,243,229
a_6990.png,1,2,9,25,251,254,254,22,19,17
a_6991.png,9,1,12,5,41,0,0,241,253,244
a_6992.png,6,1,13,17,5,20,35,188,174,157
a_6993.png,2,7,8,9,5,0,22,126,212,237
a_6994.png,0,1,18,12,18,0,0,248,246,246
a_6995.png,5,1,4,20,43,146,0,251,239,229
a_6996.png,2,7,24,25,30,4,132,66,141,236
a_6997.png,7,4,13,23,25,36,148,250,253,246
a_6998.png,0,1,3,26,255,255,249,164,179,185
a_6999.png,8,1,19,14,255,255,169,10,9,8
a_7000.png,8,0,6,26,24,113,14,90,133,193
a_7001.png,0,7,11,3,119,0,126,234,242,233
a_7002.png,4,0,15,5,0,7,34,215,215,217
a_7003.png,2,0,10,2,253,175,236,16,17,18
a_7004.png,1,9,18,8,22,23,235,255,249,252
a_7005.png,8,1,22,15,0,0,0,216,226,219
a_7006.png,0,8,22,4,0,12,125,200,202,203
a_7007.png,5,9,21,9,0,69,148,225,215,214
a_7008.png,7,0,24,12,11,92,92,214,200,174
a_7009.png,9,1,9,5,135,20,0,234,236,240
a_7010.png,5,7,16,7,109,3,42,216,223,224
a_7011.png,8,1,6,15,53,5,0,148,186,201
a_7012.png,8,0,22,19,16,18,1,232,218,191
a_7013.png,2,1,18,23,98,64,0,222,241,235
a_7014.png,4,0,11,24,5,51,127,215,220,224
a_7015.png,7,9,22,22,226,236,235,193,184,148
a_7016.png,2,1,11,17,168,44,154,219,215,213
a_7017.png,9,1,12,7,58,2,17,210,213,215
a_7018.png,7,2,14,8,15,40,7,215,198,154
a_7019.png,9,1,10,9,0,131,80,192,228,221
a_7020.png,3,1,10,4,112,2,0,245,235,231
a_7021.png,8,1,21,16,20,7,17,232,226,210
a_7022.png,2,0,6,14,41,2,208,146,178,235
a_7023.png,8,0,22,12,1,12,66,170,192,186
a_7024.png,0,9,24,11,240,252,244,33,4,0
a_7025.png,4,0,15,1,255,174,239,21,26,31
a_7026.png,8,0,13,7,3,19,56,166,188,216
a_7027.png,4,1,14,12,12,13,82,249,248,165
a_7028.png,0,1,21,5,26,4,95,200,165,133
a_7029.png,9,1,16,25,6,5,19,152,187,217
a_7030.png,7,4,24,22,13,31,121,223,225,238
a_7031.png,7,5,5,19,67,0,0,249,214,232
a_7032.png,8,9,10,5,24,17,134,243,245,218
a_7033.png,8,0,10,5,110,69,36,195,209,210
a_7034.png,8,1,26,22,0,0,93,161,168,169
a_7035.png,0,1,21,19,71,11,112,230,225,221
a_7036.png,1,9,17,27,0,24,56,176,190,214
a_7037.png,5,0,6,7,37,8,0,173,154,135
a_7038.png,3,9,20,26,228,126,204,104,77,75
a_7039.png,0,1,21,16,255,255,251,27,58,90
a_7040.png,0,1,18,28,0,187,84,187,208,221
a_7041.png,2,3,5,18,31,79,55,176,187,185
a_7042.png,7,0,13,24,114,0,111,255,253,255
a_7043.png,5,1,13,10,34,21,0,198,219,213
a_7044.png,7,1,24,6,17,14,163,248,227,229
a_7045.png,0,1,8,17,212,203,255,67,114,138
a_7046.png,3,6,19,10,2,43,56,123,74,38
a_7047.png,3,1,22,9,0,11,63,249,251,252
a_7048.png,3,1,10,4,35,51,25,181,172,163
a_7049.png,9,8,5,27,240,191,251,73,141,204
a_7050.png,8,9,28,12,27,0,22,191,181,174
a_7051.png,9,2,8,15,39,68,63,233,244,237
a_7052.png,1,0,10,23,14,39,85,239,248,248
a_7053.png,0,8,11,19,0,43,37,252,253,253
a_7054.png,8,0,18,16,3,15,174,174,182,184
a_7055.png,2,5,10,15,54,102,0,214,208,218
a_7056.png,0,8,30,9,196,175,255,148,138,116
a_7057.png,5,2,20,16,40,2,0,232,220,166
a_7058.png,9,1,8,7,217,21,85,225,234,243
a_7059.png,3,2,24,19,0,0,52,178,190,193
a_7060.png,8,9,28,7,224,217,235,55,72,84
a_7061.png,5,7,20,12,57,15,255,242,238,241
a_7062.png,2,0,10,5,0,20,255,224,245,255
a_7063.png,5,1,16,26,0,0,42,211,217,226
a_7064.png,8,1,27,6,255,132,246,37,60,65
a_7065.png,9,0,30,4,28,12,43,164,140,115
a_7066.png,8,9,28,5,127,255,234,126,46,36
a_7067.png,6,1,21,14,81,189,211,0,14,9
a_7068.png,5,1,8,17,175,223,242,153,113,101
a_7069.png,8,1,15,13,255,255,232,91,106,120
a_7070.png,1,0,25,12,2,99,13,244,242,242
a_7071.png,9,1,18,29,25,99,171,202,202,196
a_7072.png,8,9,18,7,11,0,18,134,141,157
a_7073.png,2,0,4,23,140,0,0,166,176,197
a_7074.png,8,0,22,22,4,59,7,136,154,149
a_7075.png,5,6,8,27,204,218,242,42,5,4
a_7076.png,2,5,10,5,170,234,249,33,29,35
a_7077.png,8,9,13,1,219,157,13,221,234,246
a_7078.png,7,1,22,6,7,8,30,243,220,211
a_7079.png,9,1,12,21,255,243,255,61,67,64
a_7080.png,9,1,8,13,239,227,242,46,66,93
a_7081.png,8,1,24,17,5,157,29,197,188,204
a_7082.png,9,0,25,12,54,15,137,214,217,173
a_7083.png,8,1,21,17,128,61,212,253,249,240
a_7084.png,8,0,25,6,255,255,255,51,69,59
a_7085.png,8,0,21,17,76,48,188,219,255,252
