img,true_label,predicted_class,x,y,g_attack,g_original
b_10685.png,5,9,21,23,0,244
b_10686.png,2,5,8,8,255,24
b_10687.png,6,8,27,3,0,173
b_10688.png,3,5,11,21,0,208
b_10689.png,6,1,26,16,241,2
b_10690.png,4,6,13,15,8,198
b_10691.png,5,1,16,26,255,83
b_10692.png,0,2,27,18,4,242
b_10693.png,0,7,27,26,0,238
b_10694.png,7,5,27,22,3,198
b_10695.png,9,1,27,23,44,190
b_10696.png,4,2,26,13,5,135
b_10697.png,5,6,5,16,240,77
b_10698.png,4,7,11,20,0,186
b_10699.png,7,4,23,16,7,220
b_10700.png,2,9,20,21,255,30
b_10701.png,2,0,6,20,0,228
b_10702.png,5,7,25,17,1,175
b_10703.png,5,0,3,19,34,238
b_10704.png,5,9,25,15,21,221
b_10705.png,4,7,11,11,31,227
b_10706.png,3,5,1,16,255,4
b_10707.png,2,1,25,13,255,27
b_10708.png,4,0,22,7,0,194
b_10709.png,3,9,9,4,14,234
b_10710.png,2,9,25,5,6,174
b_10711.png,8,9,27,18,7,164
b_10712.png,9,1,23,17,0,141
b_10713.png,6,2,23,11,255,92
b_10714.png,2,9,23,15,230,28
b_10715.png,2,6,12,27,0,140
b_10716.png,3,7,5,17,0,185
b_10717.png,5,7,20,25,6,234
b_10718.png,2,9,20,3,0,149
b_10719.png,6,2,25,16,240,100
b_10720.png,6,9,27,20,255,22
b_10721.png,0,4,17,8,0,172
b_10722.png,9,1,26,19,255,44
b_10723.png,0,9,25,26,12,164
b_10724.png,9,2,17,21,9,135
b_10725.png,4,6,13,19,255,35
b_10726.png,5,2,4,7,6,168
b_10727.png,0,9,12,19,235,84
b_10728.png,4,1,22,23,0,150
b_10729.png,2,0,19,3,0,214
b_10730.png,6,5,2,15,217,1
b_10731.png,4,2,12,27,255,159
b_10732.png,7,9,23,20,241,42
b_10733.png,6,9,13,12,250,81
b_10734.png,8,0,21,11,11,219
b_10735.png,8,9,27,26,255,9
b_10736.png,7,5,1,13,0,249
b_10737.png,4,2,13,21,30,136
b_10738.png,2,4,27,17,254,21
b_10739.png,6,2,8,19,5,179
b_10740.png,3,7,5,21,13,245
b_10741.png,1,9,17,13,4,231
b_10742.png,1,6,27,19,36,255
b_10743.png,0,1,9,11,0,145
b_10744.png,8,1,1,7,5,188
b_10745.png,0,1,21,1,31,146
b_10746.png,2,9,7,19,228,146
b_10747.png,2,4,18,25,255,92
b_10748.png,3,9,26,11,255,2
b_10749.png,1,9,13,15,25,228
b_10750.png,5,3,1,4,242,189
b_10751.png,5,7,27,19,2,254
b_10752.png,2,6,20,7,237,40
b_10753.png,2,5,14,15,0,247
b_10754.png,0,9,2,17,12,255
b_10755.png,3,5,3,21,33,255
b_10756.png,6,9,13,18,0,219
b_10757.png,2,6,11,16,38,240
b_10758.png,1,9,27,8,255,1
b_10759.png,0,9,9,22,0,202
b_10760.png,3,5,13,15,20,182
b_10761.png,7,4,19,27,61,242
b_10762.png,0,3,1,18,5,220
b_10763.png,8,1,25,15,255,47
b_10764.png,0,2,2,7,2,212
b_10765.png,0,3,6,25,0,236
b_10766.png,6,1,14,14,31,114
b_10767.png,1,9,13,9,44,204
b_10768.png,6,5,14,16,3,205
b_10769.png,6,2,3,13,13,186
b_10770.png,2,6,15,11,0,209
b_10771.png,9,1,27,15,0,80
b_10772.png,2,6,27,11,255,38
b_10773.png,2,8,6,19,0,242
b_10774.png,6,1,17,15,12,137
b_10775.png,1,9,20,15,0,252
b_10776.png,2,1,21,2,18,216
b_10777.png,3,2,27,22,243,55
b_10778.png,0,9,25,2,0,175
b_10779.png,9,1,27,13,1,159
b_10780.png,3,9,20,11,0,186
b_10781.png,2,9,20,15,0,107
b_10782.png,8,9,23,20,255,18
b_10783.png,9,1,6,26,0,244
b_10784.png,9,1,24,16,234,16
b_10785.png,7,9,19,13,230,14
b_10786.png,1,9,18,19,0,74
b_10787.png,2,9,12,9,246,33
b_10788.png,7,9,20,27,12,179
b_10789.png,0,9,6,21,1,175
b_10790.png,7,9,25,5,1,116
b_10791.png,0,1,2,23,0,137
b_10792.png,6,9,10,14,255,74
b_10793.png,5,3,19,16,33,239
b_10794.png,4,2,23,23,17,104
b_10795.png,7,5,10,14,48,152
b_10796.png,9,1,26,16,255,4
b_10797.png,2,9,16,7,242,143
b_10798.png,1,9,24,11,0,193
b_10799.png,4,7,19,26,0,171
b_10800.png,0,2,23,9,0,152
b_10801.png,0,2,2,17,38,166
b_10802.png,0,1,1,11,11,169
b_10803.png,5,3,7,3,0,180
b_10804.png,8,1,23,11,0,204
b_10805.png,4,3,7,25,14,252
b_10806.png,3,9,11,13,246,52
b_10807.png,2,5,9,9,0,244
b_10808.png,2,0,7,21,21,218
b_10809.png,8,9,21,19,31,165
b_10810.png,1,9,7,16,255,33
b_10811.png,6,3,13,15,23,207
b_10812.png,0,9,23,22,255,52
b_10813.png,2,0,5,10,39,220
b_10814.png,1,9,16,17,240,24
b_10815.png,1,9,11,16,45,196
b_10816.png,6,9,25,12,255,52
b_10817.png,8,0,23,15,18,143
b_10818.png,4,7,14,12,255,41
b_10819.png,6,2,24,6,182,3
b_10820.png,5,9,24,8,252,17
b_10821.png,0,1,9,7,0,134
b_10822.png,9,1,14,23,37,239
b_10823.png,9,1,9,12,7,133
b_10824.png,6,1,10,16,255,103
b_10825.png,6,2,27,9,40,252
b_10826.png,8,0,21,27,29,150
b_10827.png,9,1,25,11,0,216
b_10828.png,6,9,24,6,0,252
b_10829.png,1,9,17,15,0,169
b_10830.png,7,5,8,8,252,2
b_10831.png,7,9,11,21,4,238
b_10832.png,1,9,12,21,0,172
b_10833.png,5,7,6,16,0,132
b_10834.png,6,9,13,14,255,49
b_10835.png,1,9,20,21,246,10
b_10836.png,6,2,17,15,1,196
b_10837.png,1,9,13,13,6,160
b_10838.png,5,1,27,24,255,93
b_10839.png,9,1,21,17,239,51
b_10840.png,5,3,26,20,0,249
b_10841.png,6,1,26,18,209,8
b_10842.png,6,2,11,14,0,106
b_10843.png,8,0,23,14,255,46
b_10844.png,1,9,15,12,0,233
b_10845.png,2,7,18,15,255,54
b_10846.png,3,5,7,3,0,188
b_10847.png,0,3,15,23,13,255
b_10848.png,2,9,18,10,255,16
b_10849.png,0,3,3,18,0,212
b_10850.png,3,7,3,12,23,255
b_10851.png,6,3,11,27,51,254
b_10852.png,1,9,11,13,13,207
b_10853.png,6,4,17,11,255,145
b_10854.png,3,9,20,15,0,191
b_10855.png,0,1,22,23,22,110
b_10856.png,1,9,13,19,0,108
b_10857.png,5,3,3,6,251,20
b_10858.png,3,9,19,9,255,50
b_10859.png,1,9,17,9,0,155
b_10860.png,9,2,7,27,217,44
b_10861.png,0,9,7,20,4,165
b_10862.png,0,3,15,25,0,242
b_10863.png,0,4,4,13,49,231
b_10864.png,7,3,25,13,14,236
b_10865.png,6,3,15,15,0,200
b_10866.png,0,9,11,13,86,178
b_10867.png,2,3,27,23,25,255
b_10868.png,3,7,20,19,0,215
b_10869.png,6,2,25,24,1,178
b_10870.png,3,9,20,5,0,250
b_10871.png,0,9,14,26,0,240
b_10872.png,3,9,25,19,0,255
b_10873.png,4,1,10,23,245,38
b_10874.png,1,9,13,15,0,127
b_10875.png,5,1,6,18,0,227
b_10876.png,7,5,12,18,232,23
b_10877.png,1,9,20,17,28,125
b_10878.png,9,1,3,27,9,252
b_10879.png,2,6,22,21,255,60
b_10880.png,7,0,2,26,1,249
b_10881.png,5,1,21,5,0,220
b_10882.png,1,9,15,13,0,171
b_10883.png,1,9,18,16,4,117
b_10884.png,2,6,21,27,0,246
b_10885.png,5,6,21,17,0,227
b_10886.png,3,7,7,4,2,168
b_10887.png,4,2,27,9,27,165
b_10888.png,9,0,26,25,0,255
b_10889.png,5,3,3,19,14,243
b_10890.png,6,3,7,3,0,245
b_10891.png,2,9,26,24,0,224
b_10892.png,2,5,14,18,255,17
b_10893.png,4,1,9,27,15,247
b_10894.png,6,2,11,15,4,116
b_10895.png,3,6,21,17,0,242
b_10896.png,5,2,7,15,0,159
b_10897.png,7,4,27,16,0,136
b_10898.png,2,9,25,6,0,218
b_10899.png,4,2,10,22,0,138
b_10900.png,8,9,27,16,255,94
b_10901.png,2,1,26,5,0,245
b_10902.png,0,1,10,12,244,77
b_10903.png,6,0,14,25,6,234
b_10904.png,8,0,20,13,10,173
b_10905.png,2,3,6,13,8,225
b_10906.png,4,5,5,13,0,231
b_10907.png,4,2,7,15,15,197
b_10908.png,7,9,25,3,2,154
b_10909.png,6,9,26,18,226,21
b_10910.png,0,9,26,18,231,36
b_10911.png,6,2,27,22,246,31
b_10912.png,2,0,11,11,3,153
b_10913.png,3,5,20,12,237,65
b_10914.png,9,1,1,14,251,68
b_10915.png,4,7,11,12,0,240
b_10916.png,9,3,15,14,1,251
b_10917.png,4,7,7,19,4,213
b_10918.png,6,0,7,27,78,250
b_10919.png,1,9,13,17,14,245
b_10920.png,1,9,13,12,223,28
b_10921.png,3,2,2,23,15,246
b_10922.png,1,9,20,9,236,52
b_10923.png,2,9,16,10,255,7
b_10924.png,5,7,17,27,17,242
b_10925.png,3,7,19,2,0,195
b_10926.png,9,1,8,13,0,134
b_10927.png,5,3,14,2,0,231
b_10928.png,2,9,19,21,12,197
b_10929.png,6,2,11,17,0,96
b_10930.png,4,9,26,6,6,83
b_10931.png,2,7,18,11,24,178
b_10932.png,6,4,27,12,255,74
b_10933.png,6,1,4,22,255,81
b_10934.png,2,4,18,11,254,73
b_10935.png,1,9,13,19,0,190
b_10936.png,3,7,3,19,0,248
b_10937.png,7,0,9,15,0,168
b_10938.png,2,9,25,7,0,213
b_10939.png,0,9,19,17,4,177
b_10940.png,5,3,17,18,3,177
b_10941.png,8,0,20,18,0,148
b_10942.png,6,9,26,6,255,25
b_10943.png,2,1,19,22,27,193
b_10944.png,5,9,26,14,255,52
b_10945.png,4,5,15,23,0,112
b_10946.png,3,9,12,27,11,240
b_10947.png,7,5,13,23,6,195
b_10948.png,9,1,5,23,255,68
b_10949.png,0,9,21,21,235,14
b_10950.png,1,9,17,17,95,234
b_10951.png,3,5,2,10,6,210
b_10952.png,3,4,4,24,0,174
b_10953.png,3,4,8,10,0,188
b_10954.png,2,6,14,3,255,15
b_10955.png,3,5,2,25,60,144
b_10956.png,3,5,4,12,2,188
b_10957.png,7,5,13,26,248,25
b_10958.png,8,9,7,11,13,150
b_10959.png,7,9,24,4,255,69
b_10960.png,0,4,6,16,0,234
b_10961.png,5,3,7,17,6,255
b_10962.png,3,6,23,21,0,215
b_10963.png,5,7,25,12,0,170
b_10964.png,5,9,19,19,0,218
b_10965.png,5,3,5,8,0,66
b_10966.png,6,1,11,9,23,217
b_10967.png,7,9,11,18,244,23
b_10968.png,1,9,23,6,7,232
b_10969.png,4,2,25,26,23,236
b_10970.png,6,1,24,17,255,14
b_10971.png,8,0,20,10,229,38
b_10972.png,3,9,17,27,0,225
b_10973.png,9,0,25,7,29,251
b_10974.png,9,6,9,14,241,17
b_10975.png,8,9,17,27,4,210
b_10976.png,2,3,27,22,15,253
b_10977.png,5,3,5,16,10,157
b_10978.png,1,9,13,14,2,160
b_10979.png,6,5,13,15,5,170
b_10980.png,3,9,7,13,0,254
b_10981.png,3,9,27,14,255,65
b_10982.png,5,9,27,15,0,171
b_10983.png,7,2,13,19,32,209
b_10984.png,1,0,21,17,0,153
b_10985.png,5,6,7,19,16,230
b_10986.png,6,9,7,8,5,177
b_10987.png,7,9,27,12,0,126
b_10988.png,5,3,17,10,40,255
b_10989.png,0,1,26,15,250,14
b_10990.png,2,6,21,26,0,219
b_10991.png,5,9,3,21,0,145
b_10992.png,8,1,27,12,238,68
b_10993.png,1,9,20,10,249,56
b_10994.png,1,9,16,12,17,212
b_10995.png,0,2,27,10,0,245
b_10996.png,6,4,13,15,0,194
b_10997.png,3,2,13,19,56,189
b_10998.png,0,1,18,23,0,232
b_10999.png,9,1,26,14,232,0
b_11000.png,9,1,27,21,0,128
b_11001.png,8,0,13,2,0,240
b_11002.png,7,5,7,5,0,210
b_11003.png,0,9,21,18,0,157
b_11004.png,1,9,22,3,0,201
b_11005.png,7,9,17,18,248,70
b_11006.png,6,1,18,23,249,5
b_11007.png,8,3,11,3,19,193
b_11008.png,0,8,25,27,0,102
b_11009.png,7,5,1,15,35,255
b_11010.png,1,9,5,10,29,163
b_11011.png,6,1,17,15,3,164
b_11012.png,7,2,14,21,15,222
b_11013.png,8,2,23,17,0,185
b_11014.png,7,9,26,23,4,165
b_11015.png,2,6,2,24,0,200
b_11016.png,6,9,27,25,251,41
b_11017.png,7,2,10,15,252,39
b_11018.png,8,0,18,15,24,122
b_11019.png,9,1,8,27,10,233
b_11020.png,7,9,26,4,0,114
b_11021.png,1,9,19,8,0,236
b_11022.png,7,9,21,15,15,112
b_11023.png,5,1,22,15,11,180
b_11024.png,1,0,10,3,11,145
b_11025.png,5,7,9,14,255,128
b_11026.png,5,7,4,9,26,213
b_11027.png,4,9,13,22,0,246
b_11028.png,1,9,20,12,255,19
b_11029.png,8,1,27,16,4,109
b_11030.png,0,9,12,7,0,225
b_11031.png,8,1,20,14,244,11
b_11032.png,3,9,27,11,1,210
b_11033.png,6,4,12,19,11,129
b_11034.png,2,9,27,22,200,32
b_11035.png,7,9,22,7,15,139
b_11036.png,6,2,21,3,0,209
b_11037.png,7,4,27,24,0,107
b_11038.png,6,1,17,8,7,237
b_11039.png,4,9,17,4,255,66
b_11040.png,3,9,21,11,227,16
b_11041.png,7,0,1,23,15,246
b_11042.png,3,4,6,19,249,29
b_11043.png,2,3,2,21,0,141
b_11044.png,2,0,7,12,11,250
b_11045.png,1,9,3,13,33,255
b_11046.png,0,9,27,27,0,126
b_11047.png,4,2,5,17,18,147
b_11048.png,5,1,18,27,14,124
b_11049.png,3,5,4,7,32,191
b_11050.png,8,9,21,11,3,205
b_11051.png,7,9,26,10,0,138
b_11052.png,3,4,19,18,0,202
b_11053.png,4,9,24,25,12,132
b_11054.png,2,7,11,1,0,243
b_11055.png,5,7,7,19,3,255
b_11056.png,8,0,27,15,0,135
b_11057.png,1,9,22,8,255,46
b_11058.png,8,9,20,8,199,2
b_11059.png,1,9,18,12,0,192
b_11060.png,4,5,7,13,4,112
b_11061.png,6,2,27,12,208,33
b_11062.png,5,9,25,20,0,220
b_11063.png,4,6,22,27,54,204
b_11064.png,7,9,12,17,6,213
b_11065.png,4,2,16,22,19,172
b_11066.png,7,1,18,4,0,221
b_11067.png,0,3,11,11,28,242
b_11068.png,2,7,19,17,0,202
b_11069.png,0,1,10,18,0,147
b_11070.png,7,9,27,17,4,155
b_11071.png,9,1,7,18,254,41
b_11072.png,3,6,14,8,10,196
b_11073.png,8,9,21,14,253,67
b_11074.png,2,6,15,10,3,210
b_11075.png,4,1,9,5,3,174
b_11076.png,4,9,18,18,15,181
b_11077.png,8,9,7,19,0,226
b_11078.png,2,4,4,26,255,95
b_11079.png,2,4,21,10,0,193
b_11080.png,5,1,23,13,0,211
b_11081.png,6,2,8,21,252,120
b_11082.png,6,4,27,12,255,13
b_11083.png,1,9,11,15,0,150
b_11084.png,2,0,11,17,0,243
b_11085.png,2,9,23,18,255,5
b_11086.png,6,9,10,11,255,43
b_11087.png,1,9,19,16,241,92
b_11088.png,2,9,27,11,255,62
b_11089.png,3,9,27,11,18,191
b_11090.png,3,9,23,9,0,131
b_11091.png,0,2,19,12,0,243
b_11092.png,0,9,3,5,0,208
b_11093.png,2,9,7,18,0,248
b_11094.png,6,9,11,14,3,223
b_11095.png,9,1,24,16,247,10
b_11096.png,5,9,3,17,19,230
b_11097.png,7,5,9,8,239,40
b_11098.png,3,9,26,25,233,9
b_11099.png,6,9,11,14,0,202
b_11100.png,3,9,27,23,255,15
b_11101.png,3,9,13,10,0,183
b_11102.png,0,4,24,26,0,233
b_11103.png,2,6,27,11,5,221
b_11104.png,6,2,10,13,4,137
b_11105.png,3,9,27,22,2,142
b_11106.png,1,9,13,10,27,139
b_11107.png,4,9,9,18,0,151
b_11108.png,7,5,3,20,0,182
b_11109.png,7,5,9,18,8,183
b_11110.png,0,2,7,17,0,196
b_11111.png,4,0,9,9,10,241
b_11112.png,0,8,15,14,0,186
b_11113.png,6,9,27,21,255,39
b_11114.png,5,1,19,20,255,30
b_11115.png,8,1,27,19,0,74
b_11116.png,8,9,21,13,248,9
b_11117.png,4,7,19,9,8,232
b_11118.png,7,3,10,20,240,28
b_11119.png,4,2,7,9,6,97
b_11120.png,5,1,22,11,255,55
b_11121.png,8,9,21,15,0,165
b_11122.png,2,4,12,23,0,102
b_11123.png,1,9,13,14,0,185
b_11124.png,7,9,24,4,19,180
b_11125.png,7,5,4,19,255,65
b_11126.png,6,1,26,21,253,63
b_11127.png,5,6,18,15,5,195
b_11128.png,0,9,7,23,7,221
b_11129.png,1,9,12,12,255,58
b_11130.png,7,9,27,23,237,8
b_11131.png,7,5,12,26,204,58
b_11132.png,2,5,11,13,13,193
b_11133.png,5,3,13,15,0,231
b_11134.png,4,7,12,13,255,97
b_11135.png,5,0,10,6,0,200
b_11136.png,3,5,24,25,35,147
b_11137.png,1,9,23,12,18,178
b_11138.png,7,4,19,16,255,87
b_11139.png,4,9,27,9,0,160
b_11140.png,1,9,23,17,0,190
b_11141.png,1,9,13,12,0,135
b_11142.png,7,5,21,26,58,228
b_11143.png,6,5,13,7,255,66
b_11144.png,0,1,9,27,0,175
b_11145.png,5,7,19,9,2,247
b_11146.png,2,6,18,27,165,10
b_11147.png,1,9,15,13,0,203
b_11148.png,8,4,21,15,40,230
b_11149.png,8,0,20,12,0,133
b_11150.png,6,9,10,16,255,128
b_11151.png,0,2,18,13,34,245
b_11152.png,4,1,12,18,243,30
b_11153.png,7,4,23,1,0,119
b_11154.png,6,7,10,11,0,183
b_11155.png,2,6,6,18,0,250
b_11156.png,7,9,13,15,1,235
b_11157.png,0,6,4,8,10,165
b_11158.png,1,9,13,11,0,249
b_11159.png,1,9,15,16,37,180
b_11160.png,7,9,21,1,21,244
b_11161.png,7,1,26,20,0,154
b_11162.png,2,0,2,16,0,201
b_11163.png,6,9,12,19,0,212
b_11164.png,8,1,25,19,7,137
b_11165.png,7,5,13,15,36,248
b_11166.png,3,5,27,10,255,10
b_11167.png,0,8,13,17,10,164
b_11168.png,4,6,6,1,0,128
b_11169.png,5,7,17,19,0,118
b_11170.png,9,1,24,24,255,21
b_11171.png,3,2,27,6,254,65
b_11172.png,4,2,23,5,0,157
b_11173.png,0,1,12,3,255,5
b_11174.png,4,1,18,7,22,132
b_11175.png,2,9,15,7,24,238
b_11176.png,0,9,2,21,9,255
b_11177.png,2,6,17,11,0,193
b_11178.png,2,0,27,15,0,144
b_11179.png,0,9,20,16,255,9
b_11180.png,3,9,26,15,255,16
b_11181.png,0,1,11,8,40,128
b_11182.png,5,3,14,12,11,216
b_11183.png,4,1,11,15,1,115
b_11184.png,6,9,18,15,0,238
b_11185.png,2,9,13,17,0,252
b_11186.png,4,2,14,11,0,107
b_11187.png,7,5,12,12,45,211
b_11188.png,4,9,12,8,250,18
b_11189.png,0,9,11,18,30,247
b_11190.png,2,0,15,26,0,198
b_11191.png,0,2,6,12,1,243
b_11192.png,2,3,22,9,0,127
b_11193.png,6,1,6,15,0,197
b_11194.png,2,9,10,8,255,13
b_11195.png,1,9,7,11,0,184
b_11196.png,5,7,25,14,0,255
b_11197.png,0,3,6,11,255,14
b_11198.png,5,9,26,22,249,49
b_11199.png,9,0,27,1,0,140
b_11200.png,1,9,27,8,251,0
b_11201.png,7,4,8,26,251,26
b_11202.png,6,2,27,15,0,142
b_11203.png,4,7,21,9,22,190
b_11204.png,8,1,27,23,33,217
b_11205.png,3,5,7,12,0,245
b_11206.png,2,5,21,2,8,180
b_11207.png,9,1,7,3,5,235
b_11208.png,2,0,19,27,2,177
b_11209.png,3,5,3,27,24,243
b_11210.png,0,9,9,19,0,185
b_11211.png,6,2,27,20,235,35
b_11212.png,6,4,26,22,255,68
b_11213.png,1,9,13,13,0,110
b_11214.png,4,5,13,7,5,145
b_11215.png,1,9,9,4,3,153
b_11216.png,3,5,21,18,11,142
b_11217.png,1,9,21,19,13,221
b_11218.png,7,9,24,13,251,52
b_11219.png,0,4,12,2,49,88
b_11220.png,6,9,26,25,255,48
b_11221.png,9,0,21,15,0,121
b_11222.png,6,9,25,4,2,224
b_11223.png,2,1,19,21,29,233
b_11224.png,4,0,25,6,11,183
b_11225.png,6,9,13,2,37,210
b_11226.png,8,1,27,17,12,187
b_11227.png,8,0,25,18,0,170
b_11228.png,7,9,17,11,0,246
b_11229.png,3,6,25,10,0,225
b_11230.png,1,9,23,24,0,216
b_11231.png,1,9,19,2,42,208
b_11232.png,1,9,27,8,0,125
b_11233.png,3,9,11,1,66,166
b_11234.png,4,2,24,13,5,222
b_11235.png,3,9,9,13,0,253
b_11236.png,0,9,22,25,0,125
b_11237.png,1,9,13,21,9,202
b_11238.png,1,9,12,21,29,194
b_11239.png,7,4,26,23,0,156
b_11240.png,7,9,24,27,0,211
b_11241.png,7,9,27,18,0,242
b_11242.png,9,1,10,11,0,133
b_11243.png,0,9,9,11,10,193
b_11244.png,9,1,11,25,12,222
b_11245.png,3,6,4,15,39,184
b_11246.png,3,5,19,24,0,242
b_11247.png,3,5,20,8,72,234
b_11248.png,6,3,27,13,9,226
b_11249.png,2,0,21,4,0,181
b_11250.png,9,1,20,5,255,55
b_11251.png,3,5,23,17,7,153
b_11252.png,1,9,17,20,255,45
b_11253.png,0,1,26,16,255,28
b_11254.png,6,2,11,17,0,168
b_11255.png,5,9,8,4,8,255
b_11256.png,9,1,9,24,0,150
b_11257.png,4,9,11,9,0,180
b_11258.png,3,4,18,18,43,203
b_11259.png,9,1,23,11,0,135
b_11260.png,2,1,16,18,255,11
b_11261.png,3,9,26,22,10,211
b_11262.png,2,9,21,14,36,153
b_11263.png,7,4,7,21,0,215
b_11264.png,8,0,9,3,0,247
b_11265.png,3,5,21,9,0,214
b_11266.png,2,0,15,9,0,181
b_11267.png,7,5,16,5,13,240
b_11268.png,0,5,26,1,0,244
b_11269.png,7,9,24,11,8,180
b_11270.png,6,2,27,12,255,54
b_11271.png,1,9,15,8,255,8
b_11272.png,9,7,17,8,11,220
b_11273.png,1,9,17,9,239,8
b_11274.png,7,9,25,3,34,215
b_11275.png,8,0,24,17,0,154
b_11276.png,1,9,13,8,2,155
b_11277.png,1,9,17,9,27,239
b_11278.png,0,4,25,24,0,131
b_11279.png,3,9,23,14,1,151
b_11280.png,6,9,8,12,0,131
b_11281.png,8,1,21,11,0,216
b_11282.png,0,3,3,21,25,192
b_11283.png,5,3,25,21,0,211
b_11284.png,2,9,15,8,0,128
b_11285.png,1,9,13,21,0,151
b_11286.png,3,9,19,24,251,7
b_11287.png,9,6,26,27,196,73
b_11288.png,0,4,3,9,0,163
b_11289.png,7,6,23,15,6,243
b_11290.png,5,0,12,10,0,210
b_11291.png,4,2,18,3,238,57
b_11292.png,5,6,9,12,20,143
b_11293.png,2,9,13,5,250,71
b_11294.png,0,2,4,11,36,255
b_11295.png,0,9,11,4,17,234
b_11296.png,8,9,25,21,6,255
b_11297.png,2,0,27,9,0,158
b_11298.png,8,0,22,11,255,9
b_11299.png,1,9,12,18,30,127
b_11300.png,6,2,25,9,241,18
b_11301.png,7,9,20,26,0,132
b_11302.png,0,6,1,8,0,181
b_11303.png,9,1,27,14,2,211
b_11304.png,6,4,27,11,251,54
b_11305.png,0,3,1,7,0,228
b_11306.png,9,1,2,26,0,235
b_11307.png,4,6,8,27,234,53
b_11308.png,6,4,20,3,1,183
b_11309.png,5,7,27,27,0,252
b_11310.png,1,9,11,14,0,174
b_11311.png,0,9,3,27,4,176
b_11312.png,3,9,9,5,0,226
b_11313.png,9,0,13,10,3,189
b_11314.png,8,0,26,9,254,64
b_11315.png,0,3,8,24,41,221
b_11316.png,1,9,11,15,3,174
b_11317.png,1,6,26,18,0,253
b_11318.png,7,9,17,3,0,198
b_11319.png,0,3,2,7,0,221
b_11320.png,4,6,11,5,247,20
b_11321.png,1,9,12,10,0,85
b_11322.png,7,4,23,20,6,167
b_11323.png,5,3,6,17,0,85
b_11324.png,6,9,8,14,230,55
b_11325.png,5,9,6,3,2,186
b_11326.png,6,9,16,16,0,150
b_11327.png,0,3,2,7,0,143
b_11328.png,2,7,27,13,0,185
b_11329.png,0,1,27,15,231,73
b_11330.png,2,1,20,14,252,2
b_11331.png,7,9,25,19,0,167
b_11332.png,9,5,26,10,5,187
b_11333.png,2,3,17,11,13,239
b_11334.png,0,9,27,12,0,102
b_11335.png,7,9,8,17,8,182
b_11336.png,8,3,6,19,31,205
b_11337.png,4,7,6,11,0,253
b_11338.png,3,9,19,23,255,12
b_11339.png,7,9,2,8,19,240
b_11340.png,3,2,9,27,255,52
b_11341.png,1,9,11,13,0,138
b_11342.png,1,9,14,14,1,129
b_11343.png,3,7,21,8,0,209
b_11344.png,3,5,7,21,255,22
b_11345.png,1,9,23,9,239,45
b_11346.png,5,7,5,15,54,188
b_11347.png,7,9,27,3,15,119
b_11348.png,1,9,27,11,155,2
b_11349.png,2,6,15,25,0,151
b_11350.png,9,1,24,16,255,2
b_11351.png,4,2,10,14,247,90
b_11352.png,2,5,11,5,17,191
b_11353.png,5,9,23,4,11,181
b_11354.png,1,9,17,20,1,153
b_11355.png,0,9,3,4,0,255
b_11356.png,7,9,23,4,0,255
b_11357.png,6,9,17,18,0,178
b_11358.png,1,9,27,20,255,4
b_11359.png,1,9,24,12,246,26
b_11360.png,8,1,24,20,254,1
b_11361.png,7,9,25,2,12,190
b_11362.png,1,9,16,15,255,68
b_11363.png,4,9,9,13,0,184
b_11364.png,9,1,5,17,255,67
b_11365.png,5,4,5,21,9,214
b_11366.png,0,1,23,27,19,134
b_11367.png,2,6,15,9,14,176
b_11368.png,1,9,9,15,8,241
b_11369.png,1,9,17,20,242,29
b_11370.png,6,2,25,22,240,56
b_11371.png,6,1,17,25,245,2
b_11372.png,8,1,26,24,255,39
b_11373.png,6,1,15,25,29,200
b_11374.png,8,9,25,15,255,3
b_11375.png,6,3,16,17,1,189
b_11376.png,5,3,27,22,224,39
b_11377.png,5,4,18,12,0,226
b_11378.png,3,2,19,27,23,183
b_11379.png,2,0,18,27,0,150
b_11380.png,0,9,2,15,3,248
b_11381.png,1,9,13,14,0,212
b_11382.png,5,6,4,13,249,57
b_11383.png,2,4,27,27,244,56
b_11384.png,7,9,1,21,0,255
b_11385.png,0,8,2,15,7,229
b_11386.png,5,9,27,7,235,34
b_11387.png,9,1,10,27,0,180
b_11388.png,2,5,13,10,1,187
b_11389.png,0,9,1,17,8,253
b_11390.png,6,4,14,15,0,192
b_11391.png,3,9,19,20,238,47
b_11392.png,3,0,5,18,17,255
b_11393.png,3,4,18,27,0,243
b_11394.png,4,1,23,23,0,142
b_11395.png,2,6,21,6,178,26
b_11396.png,7,9,21,3,39,247
b_11397.png,6,2,5,9,255,13
b_11398.png,7,2,11,16,23,253
b_11399.png,5,9,27,21,13,161
b_11400.png,7,5,22,19,0,111
b_11401.png,3,6,11,11,33,228
b_11402.png,9,1,26,16,243,87
b_11403.png,9,1,5,19,7,241
b_11404.png,3,9,11,3,7,188
b_11405.png,7,0,8,13,0,211
b_11406.png,0,2,2,15,9,212
b_11407.png,3,1,8,8,0,233
b_11408.png,5,9,18,7,7,187
b_11409.png,0,2,3,5,13,247
b_11410.png,1,9,25,24,226,14
b_11411.png,6,3,8,12,31,166
b_11412.png,1,9,10,15,0,149
b_11413.png,2,9,27,7,0,210
b_11414.png,0,1,25,12,0,127
b_11415.png,0,2,27,17,60,244
b_11416.png,4,7,25,26,9,226
b_11417.png,3,6,7,21,37,222
b_11418.png,7,2,23,18,0,236
b_11419.png,1,9,11,19,7,206
